slug,language,title,grade_level,version,filename,split
superintendent-poorschools,en,This superintendent has figured out how to make school work for poor kids,12.0,0,superintendent-poorschools.en.0.txt,train
superintendent-poorschools,en,Superintendent meets needs beyond classroom to help poor kids succeed,8.0,1,superintendent-poorschools.en.1.txt,train
superintendent-poorschools,en,"To help poor kids succeed, this school leader meets needs beyond classroom",6.0,2,superintendent-poorschools.en.2.txt,train
superintendent-poorschools,en,School leader helps poor kids succeed by finding out what they need,4.0,3,superintendent-poorschools.en.3.txt,train
superintendent-poorschools,en,"School leader gives poor kids homes, food and clothes so they learn better",2.0,4,superintendent-poorschools.en.4.txt,train
supertide-abbey,en,Explained: The supertide that swallowed a French abbey,12.0,0,supertide-abbey.en.0.txt,train
supertide-abbey,en,"French supertide photo goes viral, but what is it?",8.0,1,supertide-abbey.en.1.txt,train
supertide-abbey,en,"The supertide of the century? Not quite, but pretty big",7.0,2,supertide-abbey.en.2.txt,train
supertide-abbey,en,"The moon, the sun and the supertide",5.0,3,supertide-abbey.en.3.txt,train
supertide-abbey,en,"When the moon and sun line up, look out below",4.0,4,supertide-abbey.en.4.txt,train
surfer-shark,en,Florida teen survives shark attack,12.0,0,surfer-shark.en.0.txt,train
surfer-shark,en,Spinner shark attacks Florida teen surfer,6.0,1,surfer-shark.en.1.txt,train
surfer-shark,en,"Florida teen can't wait to surf again, even after shark attack",5.0,2,surfer-shark.en.2.txt,train
surfer-shark,en,Shark bite will not keep surfer out of the water,4.0,3,surfer-shark.en.3.txt,train
surfer-shark,en,A shark bit a surfer,2.0,4,surfer-shark.en.4.txt,train
surveillancelaw-expired,en,Surveillance powers lapse as Congress debates renewal,12.0,0,surveillancelaw-expired.en.0.txt,train
surveillancelaw-expired,en,Phone surveillance power lapses as Congress debates its renewal,9.0,1,surveillancelaw-expired.en.1.txt,train
surveillancelaw-expired,en,U.S. loses phone-spying power as Congress debates renewal of law,7.0,2,surveillancelaw-expired.en.2.txt,train
surveillancelaw-expired,en,Government can't keep spying on phone calls until a new law passes,5.0,3,surveillancelaw-expired.en.3.txt,train
surveillancelaw-expired,en,No more spying on phone calls allowed until Congress passes new laws,4.0,4,surveillancelaw-expired.en.4.txt,train
sushi-gendergap,en,Sushi showdown: Women challenge one of Japan's male bastions,12.0,0,sushi-gendergap.en.0.txt,train
sushi-gendergap,en,"A symbol of cultural change in Japan, she's making the cut as a sushi chef",8.0,1,sushi-gendergap.en.1.txt,train
sushi-gendergap,en,Women sushi chefs breaking free of men-only tradition in Japan,6.0,2,sushi-gendergap.en.2.txt,train
sushi-gendergap,en,This woman sushi chef challenges a tradition long held in Japan,4.0,3,sushi-gendergap.en.3.txt,train
sushi-gendergap,en,"Like Yuki Chidui, more women are becoming sushi chefs in Japan",3.0,4,sushi-gendergap.en.4.txt,train
suspension-policies,en,Schools across U.S. find alternatives to suspending students,12.0,0,suspension-policies.en.0.txt,train
suspension-policies,en,"Schools decide old policies not cool, retool punishment rules",8.0,1,suspension-policies.en.1.txt,train
suspension-policies,en,"Schools back down from punishment, offer students a listening ear",6.0,2,suspension-policies.en.2.txt,train
suspension-policies,en,"Schools rewrite rules about punishment, give kids chance to talk",4.0,3,suspension-policies.en.3.txt,train
suspension-policies,en,Schools try new ways to deal with students who act out,2.0,4,suspension-policies.en.4.txt,train
suspension-policy,en,"In L.A., policy shift yields decline in school suspensions",12.0,0,suspension-policy.en.0.txt,train
suspension-policy,en,Los Angeles school suspensions drop as students talk out their problems,8.0,1,suspension-policy.en.1.txt,train
suspension-policy,en,"Instead of suspending students who misbehave, L.A. schools say ""let's talk""",7.0,2,suspension-policy.en.2.txt,train
suspension-policy,en,"For students in trouble, L.A. schools try counseling before punishment",5.0,3,suspension-policy.en.3.txt,train
suspension-policy,en,"When students fight, L.A. schools ask them to talk over their problems",4.0,4,suspension-policy.en.4.txt,train
sweden-poverty,en,"With Roma migrants, poverty returns to Sweden",12.0,0,sweden-poverty.en.0.txt,train
sweden-poverty,en,Influx of Roma immigrants gives Swedes a rare look at extreme poverty,9.0,1,sweden-poverty.en.1.txt,train
sweden-poverty,en,Roma immigrants give Sweden a view of poverty not seen for 100 years,7.0,2,sweden-poverty.en.2.txt,train
sweden-poverty,en,Roma immigrants give Swedes a rare glimpse of  deep poverty,5.0,3,sweden-poverty.en.3.txt,train
sweden-poverty,en,Sweden seeks answers after Roma people arrive looking for a better life,3.0,4,sweden-poverty.en.4.txt,train
sweden-submarine,en,Submarine hunt sends Cold War chill across Baltic,12.0,0,sweden-submarine.en.0.txt,train
sweden-submarine,en,Sweden's sub search recalls for many the Cold War at its most tense,9.0,1,sweden-submarine.en.1.txt,train
sweden-submarine,en,"For Baltic states, Sweden's sub search stirs memories of the Cold War",8.0,2,sweden-submarine.en.2.txt,train
sweden-submarine,en,Baltic on edge as Sweden looks for foreign submarine in its waters,6.0,3,sweden-submarine.en.3.txt,train
sweden-submarine,en,Sweden's navy looks for foreign sub some say may be Russian,4.0,4,sweden-submarine.en.4.txt,train
swim-pollutedwater,en,What to wear to swim in America's most polluted waters,12.0,0,swim-pollutedwater.en.0.txt,train
swim-pollutedwater,en,Activist highlights Earth Day by swimming in grossly polluted NY water,9.0,1,swim-pollutedwater.en.1.txt,train
swim-pollutedwater,en,Swimmer braves stinky New York City canal water on Earth Day,7.0,2,swim-pollutedwater.en.2.txt,train
swim-pollutedwater,en,"The NY canal is stinky, thick, dirty - but one swimmer dives right in",5.0,3,swim-pollutedwater.en.3.txt,train
swim-pollutedwater,en,"Who wants to swim in stinky, dirty New York water? This guy does!",3.0,4,swim-pollutedwater.en.4.txt,train
swimming-dinosaur,en,Scientists say reconstructed dinosaur had body built for swimming,12.0,0,swimming-dinosaur.en.0.txt,train
swimming-dinosaur,en,"Study suggests Spinosaurus hunted its food in water, not on land",8.0,1,swimming-dinosaur.en.1.txt,train
swimming-dinosaur,en,"Did Spinosaurus go ""sailing"" for food?",7.0,2,swimming-dinosaur.en.2.txt,train
swimming-dinosaur,en,Scientist says Spinosaurus spent much of its life in the water,5.0,3,swimming-dinosaur.en.3.txt,train
swimming-dinosaur,en,Did Spinosaurus live in the water?,4.0,4,swimming-dinosaur.en.4.txt,train
syria-aleppo,en,"In Syria, residents of Aleppo become inured to air raids",12.0,0,syria-aleppo.en.0.txt,train
syria-aleppo,en,Waiting for the barrel bombs to drop,8.0,1,syria-aleppo.en.1.txt,train
syria-aleppo,en,Where the bombs fall day and night,6.0,2,syria-aleppo.en.2.txt,train
syria-aleppo,en,"Every day, the bombs fall on Aleppo",5.0,3,syria-aleppo.en.3.txt,train
syria-aleppo,en,Aleppo attacked almost every day,4.0,4,syria-aleppo.en.4.txt,train
syria-chicago,en,Syrian refugees find rare path to Chicago,12.0,0,syria-chicago.en.0.txt,train
syria-chicago,en,Syrian refugees among the few to make a new home in Chicago,9.0,1,syria-chicago.en.1.txt,train
syria-chicago,en,"A home lost, a home found: Some Syrian refugees find way to Chicago",7.0,2,syria-chicago.en.2.txt,train
syria-chicago,en,Syrian refugees among few to find a happy ending in Chicago,5.0,3,syria-chicago.en.3.txt,train
syria-chicago,en,Syrians fleeing war among few who find a new home in Chicago,3.0,4,syria-chicago.en.4.txt,train
syria-deadline,en,"US, Russia give Syria until Friday to reveal details of chemical weapons",12.0,0,syria-deadline.en.0.txt,train
syria-deadline,en,Clock ticks toward Friday deadline for Assad to reveal poison gas supply,8.0,1,syria-deadline.en.1.txt,train
syria-deadline,en,Syria has a week to reveal its chemical weapons under U.S.-Russia deal,7.0,2,syria-deadline.en.2.txt,train
syria-deadline,en,"Under U.S.-Russia deal, Syria has a week to reveal its chemical weapons",5.0,3,syria-deadline.en.3.txt,train
syria-deadline,en,Assad given one week to reveal poison gas supplies,4.0,4,syria-deadline.en.4.txt,train
syria-depopulation,en,"For those left in Syria, life among the ruins takes on a ghostly air",12.0,0,syria-depopulation.en.0.txt,train
syria-depopulation,en,"For those left in Syria, life among ruins takes on a ghostly air",8.0,1,syria-depopulation.en.1.txt,train
syria-depopulation,en,"As many flee Syria war, those left behind find life strange and ghostly",6.0,2,syria-depopulation.en.2.txt,train
syria-depopulation,en,"Many escape war in Syria, and life seems ghostly for those who stay",4.0,3,syria-depopulation.en.3.txt,train
syria-depopulation,en,"Many people escape war in Syria, so empty streets seem spooky",3.0,4,syria-depopulation.en.4.txt,train
syria-heritage,en,"Syria's heritage is casualty of war, study finds",12.0,0,syria-heritage.en.0.txt,train
syria-heritage,en,Saving Syria's history from civil war,8.0,1,syria-heritage.en.1.txt,train
syria-heritage,en,Syria's heritage a victim of civil war,7.0,2,syria-heritage.en.2.txt,train
syria-heritage,en,Syria's history being destroyed by war,6.0,3,syria-heritage.en.3.txt,train
syria-heritage,en,Protecting Syria's history from war,4.0,4,syria-heritage.en.4.txt,train
syria-inspectors,en,U.N. inspectors reach alleged attack site after taking sniper fire,12.0,0,syria-inspectors.en.0.txt,train
syria-inspectors,en,U.N. inspectors arrive in Syrian suburb allegedly hit in poison gas attack,9.0,1,syria-inspectors.en.1.txt,train
syria-inspectors,en,U.N. inspectors get to Syrian suburb allegedly hit by poison gas,6.0,2,syria-inspectors.en.2.txt,train
syria-inspectors,en,Site of alleged gas attack in Syria inspected by U.N.,5.0,3,syria-inspectors.en.3.txt,train
syria-inspectors,en,U.N. inspectors arrive at Syrian site supposedly hit in poison gas attack,4.0,4,syria-inspectors.en.4.txt,train
syria-obama,en,"Obama says he didn't draw the red line on Syria, world did ",12.0,0,syria-obama.en.0.txt,train
syria-obama,en,"Obama urges strike against Assad, says world credibility is at stake",8.0,1,syria-obama.en.1.txt,train
syria-obama,en,"Obama calls for missile strike saying Assad crossed ""world's red line""",6.0,2,syria-obama.en.2.txt,train
syria-obama,en,Obama presses for world to take stand against Syria with missile strikes,5.0,3,syria-obama.en.3.txt,train
syria-obama,en,Obama pushes for world to punish Syria's leader with missiles,4.0,4,syria-obama.en.4.txt,train
syria-putin,en,Putin appeals directly to U.S. public with stinging op-ed on Syria,12.0,0,syria-putin.en.0.txt,train
syria-putin,en,Putin rebukes American exceptionalism in a U.S. newspaper commentary,9.0,1,syria-putin.en.1.txt,train
syria-putin,en,Russia's Putin takes exception to the idea of American exceptionalism,7.0,2,syria-putin.en.2.txt,train
syria-putin,en,Putin talks directly to the American people in newspaper's opinion section,5.0,3,syria-putin.en.3.txt,train
syria-putin,en,Putin criticizes the idea that America can do whatever it wants,4.0,4,syria-putin.en.4.txt,train
syria-redline,en,"U.S. calls chemical weapons a ""red line"" in Syrian civil war",9.0,0,syria-redline.en.0.txt,train
syria-redline,en,"U.S. calls chemical weapons a ""red line"" in Syria's civil war",7.0,1,syria-redline.en.1.txt,train
syria-redline,en,"U.S. calls chemical weapons in Syrian civil war a ""red line""",5.0,2,syria-redline.en.2.txt,train
syria-redline,en,"Obama calls chemical weapons a ""red line"" in Syria's civil war",4.0,3,syria-redline.en.3.txt,train
syria-refugees,en,"In Syrian refugee camp, anger at Obama",12.0,0,syria-refugees.en.0.txt,test
syria-refugees,en,Syrian refugees angered by Obama postponing strikes against Assad,8.0,1,syria-refugees.en.1.txt,test
syria-refugees,en,Syrian refugees angered by Obama's decision to postpone attack,6.0,2,syria-refugees.en.2.txt,test
syria-refugees,en,"Syrian refugees, hoping U.S. would attack Assad, angered by postponement",5.0,3,syria-refugees.en.3.txt,test
syria-refugees,en,Syrian refugees angry that U.S. hasn't attacked Assad government,4.0,4,syria-refugees.en.4.txt,test
syria-schoolchildren,en,Generation missing out on school in wartime Syria ,12.0,0,syria-schoolchildren.en.0.txt,train
syria-schoolchildren,en,Civil war makes a lost generation of Syrian schoolchildren,8.0,1,syria-schoolchildren.en.1.txt,train
syria-schoolchildren,en,A lost generation of Syrian schoolchildren,6.0,2,syria-schoolchildren.en.2.txt,train
syria-schoolchildren,en,Civil war means no school for Syria's children,5.0,3,syria-schoolchildren.en.3.txt,train
syria-schoolchildren,en,"For many Syrian children, there's no school",4.0,4,syria-schoolchildren.en.4.txt,train
syria-ship,en,U.S. outfits ship to destroy Syria chemical weapons agents at sea,12.0,0,syria-ship.en.0.txt,train
syria-ship,en,U.S. readies cargo ship to destroy Syria's chemical weapons,9.0,1,syria-ship.en.1.txt,train
syria-ship,en,U.S. cargo ship to destroy Syrian nerve gas chemicals at sea,7.0,2,syria-ship.en.2.txt,train
syria-ship,en,U.S. ship to destroy Syrian poison gases and chemicals at sea,5.0,3,syria-ship.en.3.txt,train
syria-ship,en,U.S. to destroy Syria's poison gases aboard ship,4.0,4,syria-ship.en.4.txt,train
syria-snowstorm,en,Snowstorm hits Syrian refugees hard,12.0,0,syria-snowstorm.en.0.txt,train
syria-snowstorm,en,Snow means mud mire for Syrian refugees in Lebanon's Bekaa Valley,9.0,1,syria-snowstorm.en.1.txt,train
syria-snowstorm,en,"After the snow, comes the mud for Syrian refugees in Lebanon",6.0,2,syria-snowstorm.en.2.txt,train
syria-snowstorm,en,Snowstorm turns Syrian refugee camp into a muddy mess,4.0,3,syria-snowstorm.en.3.txt,train
syria-snowstorm,en,"For Syrian refugees in Lebanon, snow makes mud, not a winter wonderland",3.0,4,syria-snowstorm.en.4.txt,train
syria-strikes,en,"Airstrikes ""destroyed or damaged"" Islamic State targets, Pentagon says",12.0,0,syria-strikes.en.0.txt,train
syria-strikes,en,U.S. strikes Islamic State targets in Syria for the first time,8.0,1,syria-strikes.en.1.txt,train
syria-strikes,en,U.S. airstrikes hit Islamic State targets in Syria,6.0,2,syria-strikes.en.2.txt,train
syria-strikes,en,Violent Islamic State fighters in Syria hit by U.S. airstrikes,5.0,3,syria-strikes.en.3.txt,train
syria-strikes,en,U.S. bombs Islamic State fighters in Syria,4.0,4,syria-strikes.en.4.txt,train
syrian-brides,en,Desperately seeking Syrians: Egyptian men hope to land refugee brides,12.0,0,syrian-brides.en.0.txt,train
syrian-brides,en,Egyptian men see Syrian refugee women as marriage material,9.0,1,syrian-brides.en.1.txt,train
syrian-brides,en,Marriage-minded Egyptians seek single Syrian women fleeing war,7.0,2,syrian-brides.en.2.txt,train
syrian-brides,en,Egyptian men looking for brides among refugees from Syria's war,6.0,3,syrian-brides.en.3.txt,train
syrian-brides,en,Egyptian men seek Syrian brides among refugees from war,5.0,4,syrian-brides.en.4.txt,train
syrian-swimmers,en,Syria's swimming sisters find new home in German waters,12.0,0,syrian-swimmers.en.0.txt,train
syrian-swimmers,en,"Two Syrian sisters take a dangerous swim, to a safe swim",7.0,1,syrian-swimmers.en.1.txt,train
syrian-swimmers,en,Two Syrian sisters swim to safety from their war-torn country,5.0,2,syrian-swimmers.en.2.txt,train
syrian-swimmers,en,"Syrian sisters swim, safely, in Germany ",4.0,3,syrian-swimmers.en.3.txt,train
syrian-swimmers,en,Two sisters from Syria swim in Germany ,2.0,4,syrian-swimmers.en.4.txt,train
syrianrefugee-christmasgermany,en,Syrian refugee family embraces Christmas spirit in Germany,12.0,0,syrianrefugee-christmasgermany.en.0.txt,train
syrianrefugee-christmasgermany,en,Germany's holiday festivities give Syrian refugee family gift of joy,8.0,1,syrianrefugee-christmasgermany.en.1.txt,train
syrianrefugee-christmasgermany,en,Germany's Christmas festivities shine joyously for Syrian refugee family,6.0,2,syrianrefugee-christmasgermany.en.2.txt,train
syrianrefugee-christmasgermany,en,"In Germany, family that fled Syria gets a true taste of Christmas cheer",4.0,3,syrianrefugee-christmasgermany.en.3.txt,train
syrianrefugee-christmasgermany,en,"In Germany, a Syrian refugee family enjoys wonders of happy holidays",3.0,4,syrianrefugee-christmasgermany.en.4.txt,train
syriawar-poetry,en,"""Poetry is a witness"" to suffering wrought by Syria's civil war",12.0,0,syriawar-poetry.en.0.txt,train
syriawar-poetry,en,"Syrian poets bear witness to violence: ""There's nothing civil about a war""",6.0,1,syriawar-poetry.en.1.txt,train
syriawar-poetry,en,"Syrian poets bear witness to years of vicious civil war: ""We're all losing""",5.0,2,syriawar-poetry.en.2.txt,train
syriawar-poetry,en,Many Syrians who suffered through years of civil war turn pain into poetry,4.0,3,syriawar-poetry.en.3.txt,train
syriawar-poetry,en,Syrians hurt by a long civil war write poems to protest and share stories,3.0,4,syriawar-poetry.en.4.txt,train
tabletennis-middleschoolers,en,Two Maryland middle schoolers are rising stars in table tennis,12.0,0,tabletennis-middleschoolers.en.0.txt,train
tabletennis-middleschoolers,en,Table tennis' rising stars juggle practice and games with homework,7.0,1,tabletennis-middleschoolers.en.1.txt,train
tabletennis-middleschoolers,en,"Maryland middle schoolers take table tennis seriously, and win big",6.0,2,tabletennis-middleschoolers.en.2.txt,train
tabletennis-middleschoolers,en,Young stars of table tennis are Maryland middle schoolers,4.0,3,tabletennis-middleschoolers.en.3.txt,train
tabletennis-middleschoolers,en,A boy and girl in middle school play a lot of Ping-Pong!,2.0,4,tabletennis-middleschoolers.en.4.txt,train
tablets-kids,en,"Tablets, apps for children are on the rise",12.0,0,tablets-kids.en.0.txt,train
tablets-kids,en,Little users become the next big thing for tablets,8.0,1,tablets-kids.en.1.txt,train
tablets-kids,en,Tablets for tots a growing market,6.0,2,tablets-kids.en.2.txt,train
tablets-kids,en,Making tablets for a young market,5.0,3,tablets-kids.en.3.txt,train
tablets-kids,en,A tablet designed just for kids,2.0,4,tablets-kids.en.4.txt,train
taiwan-overseasvoters,en,Americans from Taiwan return home to vote and boost democracy,12.0,0,taiwan-overseasvoters.en.0.txt,train
taiwan-overseasvoters,en,"Carrying clout, Taiwan-born Americans return home for historic vote",9.0,1,taiwan-overseasvoters.en.1.txt,train
taiwan-overseasvoters,en,"Overseas Taiwanese travel home to promote democracy, vote",7.0,2,taiwan-overseasvoters.en.2.txt,train
taiwan-overseasvoters,en,"Taiwan-born Americans return home, lend hand with historic election",5.0,3,taiwan-overseasvoters.en.3.txt,train
taiwan-overseasvoters,en,"Taiwanese living in U.S. return home to vote, promote democracy",3.0,4,taiwan-overseasvoters.en.4.txt,train
tallest-building,en,"N.Y. World Trade Center is nation's tallest skyscraper, panel rules",12.0,0,tallest-building.en.0.txt,train
tallest-building,en,"New York a-spired to have the nation's tallest skyscraper, and it does",8.0,1,tallest-building.en.1.txt,train
tallest-building,en,A game of numbers: New York's new tower ruled tallest skyscraper in U.S.,5.0,2,tallest-building.en.2.txt,train
tallest-building,en,"Thanks to a spire, New York's new skyscraper is now nation's tallest",4.0,3,tallest-building.en.3.txt,train
tallest-building,en,"Sorry Chicago, New York now has the nation's tallest skyscraper",3.0,4,tallest-building.en.4.txt,train
tanningbeds-ban,en,FDA proposes ban on indoor tanning for minors,12.0,0,tanningbeds-ban.en.0.txt,train
tanningbeds-ban,en,"To fight skin cancer, U.S. government wants to ban tanning beds for minors",9.0,1,tanningbeds-ban.en.1.txt,train
tanningbeds-ban,en,"With skin cancer on the rise, U.S. wants to ban indoor tanning for minors",7.0,2,tanningbeds-ban.en.2.txt,train
tanningbeds-ban,en,U.S. wants to stop anyone under 18 from using indoor tanning beds,5.0,3,tanningbeds-ban.en.3.txt,train
tanningbeds-ban,en,"U.S. says to fight skin cancer, keep young people out of tanning beds",3.0,4,tanningbeds-ban.en.4.txt,train
tapeworm-cancer,en,Unsettling finding from CDC: Tapeworms can transmit cancer cells to humans,12.0,0,tapeworm-cancer.en.0.txt,train
tapeworm-cancer,en,Rare case surprises scientists as cancer cells go from tapeworm to human,9.0,1,tapeworm-cancer.en.1.txt,train
tapeworm-cancer,en,Case stuns scientists as human gets cancer-like illness from tapeworms,7.0,2,tapeworm-cancer.en.2.txt,train
tapeworm-cancer,en,"In mysterious case, man gets cancer-like illness from tapeworms",5.0,3,tapeworm-cancer.en.3.txt,train
tapeworm-cancer,en,Scientists study mystery of man's illness that acted like cancer,3.0,4,tapeworm-cancer.en.4.txt,train
tatar-history,en,Crimea occupation stirs dark memories for Tatars,12.0,0,tatar-history.en.0.txt,train
tatar-history,en,Tatars remember tragic times after Russia occupies Crimea,9.0,1,tatar-history.en.1.txt,train
tatar-history,en,"After takeover, Crimean Tatars fear surge in Russian nationalism",7.0,2,tatar-history.en.2.txt,train
tatar-history,en,Russian takeover reminds Crimean Tatars of their sad history,5.0,3,tatar-history.en.3.txt,train
tatar-history,en,Crimea's Tatars worried by Russian invasion,4.0,4,tatar-history.en.4.txt,train
teacher-shakespeare,en,High school teacher says Shakespeare is not to be in her classroom,12.0,0,teacher-shakespeare.en.0.txt,train
teacher-shakespeare,en,"Aye, there's the snub: Bard barred from a high school classroom",9.0,1,teacher-shakespeare.en.1.txt,train
teacher-shakespeare,en,"Alas and alack, Shakespeare won't be taught in this high school class",8.0,2,teacher-shakespeare.en.2.txt,train
teacher-shakespeare,en,Where art thou Shakespeare? Not in this high school classroom,5.0,3,teacher-shakespeare.en.3.txt,train
teacher-shakespeare,en,"For Shakespeare, all the world's a stage, but not in this classroom",4.0,4,teacher-shakespeare.en.4.txt,train
teachers-diversity,en,U.S. teachers nowhere as diverse as their students,12.0,0,teachers-diversity.en.0.txt,train
teachers-diversity,en,U.S. minority students lack teachers who look like them,8.0,1,teachers-diversity.en.1.txt,train
teachers-diversity,en,"U.S. schools should have more minority teachers, studies say",6.0,2,teachers-diversity.en.2.txt,train
teachers-diversity,en,"When teachers look more like their students, learning could improve",5.0,3,teachers-diversity.en.3.txt,train
teachers-diversity,en,"Faces in classrooms are changing color, but teachers still mostly white",4.0,4,teachers-diversity.en.4.txt,train
teachers-troops,en,"Ex-troops bring their leadership, experience to the classroom",12.0,0,teachers-troops.en.0.txt,train
teachers-troops,en,From teaching troops how to shoot down a plane to teaching kids math,8.0,1,teachers-troops.en.1.txt,train
teachers-troops,en,Teaching math with a war story,7.0,2,teachers-troops.en.2.txt,train
teachers-troops,en,From leading on the battlefield to leading in the classroom,5.0,3,teachers-troops.en.3.txt,train
teachers-troops,en,Turning troops into teachers,4.0,4,teachers-troops.en.4.txt,train
technology-fashion,en,"If the tech fits, wear it",12.0,0,technology-fashion.en.0.txt,train
technology-fashion,en,Wearables: The next big thing in tech?,8.0,1,technology-fashion.en.1.txt,train
technology-fashion,en,Does this wearable tech match my shirt?,7.0,2,technology-fashion.en.2.txt,train
technology-fashion,en,"Glasses, headsets and wristbands: Wearable tech for those on the go",5.0,3,technology-fashion.en.3.txt,train
technology-fashion,en,Will wearable tech turn humans into cyborgs?,4.0,4,technology-fashion.en.4.txt,train
teen-clothiers,en,Top teen clothiers try on new business models,12.0,0,teen-clothiers.en.0.txt,train
teen-clothiers,en,Top teen retailers changing their tactics,8.0,1,teen-clothiers.en.1.txt,train
teen-clothiers,en,Retailers adapting to their teen shoppers' habits,6.0,2,teen-clothiers.en.2.txt,train
teen-clothiers,en,Teens' top clothing stores may close to sell more,5.0,3,teen-clothiers.en.3.txt,train
teen-clothiers,en,Trendy teen stores will close in many malls,4.0,4,teen-clothiers.en.4.txt,train
teen-employment,en,"Teen employment hits record lows, suggesting lost generation",12.0,0,teen-employment.en.0.txt,train
teen-employment,en,Record-low teen employment in U.S. spawns a lost generation,8.0,1,teen-employment.en.1.txt,train
teen-employment,en,A generation lost: U.S. teen employment stuck at record lows,6.0,2,teen-employment.en.2.txt,train
teen-employment,en,Number of U.S. teens who are working remains at record low,5.0,3,teen-employment.en.3.txt,train
teen-employment,en,U.S. teenage workers stuck at a record low; future is not bright,4.0,4,teen-employment.en.4.txt,train
teen-jobs,en,Study finds summer jobs seem to lower teens' violent crime rate,12.0,0,teen-jobs.en.0.txt,train
teen-jobs,en,"Summer jobs program leads to less violent teen crime, a study says",9.0,1,teen-jobs.en.1.txt,train
teen-jobs,en,"Teens with summer jobs are arrested less often, one study found",7.0,2,teen-jobs.en.2.txt,train
teen-jobs,en,Troubled teens learn skills in summer jobs program,6.0,3,teen-jobs.en.3.txt,train
teen-jobs,en,Teens with summer jobs did not break the law as much,4.0,4,teen-jobs.en.4.txt,train
teen-nasajob,en,"2 degrees, flies planes, author, works at NASA. His age? 17",12.0,0,teen-nasajob.en.0.txt,train
teen-nasajob,en,"Teen with 2 degrees works for NASA, flies planes, but he can't drive yet ",6.0,1,teen-nasajob.en.1.txt,train
teen-nasajob,en,"Too young to drive, but teen works at NASA, flies planes and writes books",5.0,2,teen-nasajob.en.2.txt,train
teen-nasajob,en,Teen's passion for planes and math leads to a job at NASA  — at 17,4.0,3,teen-nasajob.en.3.txt,train
teen-nasajob,en,"Teen flies planes and works at NASA, but he is too young to drive",2.0,4,teen-nasajob.en.4.txt,train
teen-pilots,en,"Black youths learn to fly, and soar over obstacles",12.0,0,teen-pilots.en.0.txt,train
teen-pilots,en,Black youths soar into the clouds with unique learn-to-fly program,6.0,1,teen-pilots.en.1.txt,train
teen-pilots,en,Up and away with a special program teaching black youths to fly,5.0,2,teen-pilots.en.2.txt,train
teen-pilots,en,Big dreams of flying coming true for some black Chicago youths,4.0,3,teen-pilots.en.3.txt,train
teen-pilots,en,Program teaches kids to fly,2.0,4,teen-pilots.en.4.txt,train
teen-poetry,en,South Florida's teenage poets find their voice in WordSpeak program,12.0,0,teen-poetry.en.0.txt,train
teen-poetry,en,Teen poetry program with a purpose,8.0,1,teen-poetry.en.1.txt,train
teen-poetry,en,Encouraging teens to be expressive through poetry,6.0,2,teen-poetry.en.2.txt,train
teen-poetry,en,Poetry program opens doors for teens,5.0,3,teen-poetry.en.3.txt,train
teen-poetry,en,Teen poets ready for the big contest,4.0,4,teen-poetry.en.4.txt,train
teen-republican,en,Meet the Georgia teen who has the GOP buzzing,12.0,0,teen-republican.en.0.txt,train
teen-republican,en,GOP hoping to ride coattails of video whiz kid who blasted Obama,8.0,1,teen-republican.en.1.txt,train
teen-republican,en,GOP brings YouTube whiz kid from Georgia into the fold as spokesman,6.0,2,teen-republican.en.2.txt,train
teen-republican,en,Republicans hope for help from teen who made videos blasting Obama,4.0,3,teen-republican.en.3.txt,train
teen-republican,en,Republicans excited about help from teen who called Obama a bad leader,2.0,4,teen-republican.en.4.txt,train
teen-scientist,en,Teen helps scientists study her own rare disease,12.0,0,teen-scientist.en.0.txt,train
teen-scientist,en,"Surviving a rare cancer, a teen helps study it",8.0,1,teen-scientist.en.1.txt,train
teen-scientist,en,Teenager helps scientists study a rare cancer that she survived,6.0,2,teen-scientist.en.2.txt,train
teen-scientist,en,"She survived a rare cancer, and is helping scientists study it",5.0,3,teen-scientist.en.3.txt,train
teen-scientist,en,A teen uses her computer skills to help scientists study a rare cancer,4.0,4,teen-scientist.en.4.txt,train
teen-stowaway,en,California-to-Hawaii stowaway raises alarm over airport security,12.0,0,teen-stowaway.en.0.txt,train
teen-stowaway,en,"A teen goes over an airport fence, and drives security up the wall",9.0,1,teen-stowaway.en.1.txt,train
teen-stowaway,en,A teen's flighty adventure raises worries over airport security,7.0,2,teen-stowaway.en.2.txt,train
teen-stowaway,en,"Teen survives stowaway flight, airport security's reputation doesn't",6.0,3,teen-stowaway.en.3.txt,train
teen-stowaway,en,Teen sneaks into a plane and causes a lot of worry,4.0,4,teen-stowaway.en.4.txt,train
teen-study,en,Study: Teens who expect to die young are more likely to commit crime,8.0,0,teen-study.en.0.txt,train
teen-study,en,"Teens who believe they'll die young turn to crime, study says",8.0,1,teen-study.en.1.txt,train
teen-study,en,Teaching teens to keep an eye on tomorrow to get through today,6.0,2,teen-study.en.2.txt,train
teen-study,en,Turning teens from a life of crime to a life of hope,5.0,3,teen-study.en.3.txt,train
teen-study,en,Helping teens see a future while getting through today,4.0,4,teen-study.en.4.txt,train
teen-tracking,en,"Tracking improves teens' driving, but raises questions of trust",12.0,0,teen-tracking.en.0.txt,train
teen-tracking,en,"Tracking teens may make for safer roads, but less trust may result",8.0,1,teen-tracking.en.1.txt,train
teen-tracking,en,Parents can check up on their teen drivers with digital tracking tools,7.0,2,teen-tracking.en.2.txt,train
